Date,Adj Close Price,Returns,Bin Label,News,PressReleases
2023-03-06,182.77911376953125,-0.014107063095323391,D2,"[{""date"": ""20230306160212"", ""headline"": ""Is Salesforce Stock a Buy?"", ""summary"": ""In this video, I will talk about Salesforce's (NYSE: CRM) earnings report, which blew all of Wall Street's expectations out of the water. Management put the business's profitability front and center during the earnings call."", ""source"": ""Yahoo""}, {""date"": ""20230306160624"", ""headline"": ""Salesforce, Inc. (NYSE:CRM) Q4 2023 Earnings Call Transcript"", ""summary"": ""Salesforce, Inc. (NYSE:CRM) Q4 2023 Earnings Call Transcript March 1, 2023 Operator: Welcome to Salesforce Fiscal 2023 Fourth Quarter and Full Year Results Conference Call. I would like to hand over the conference to your speaker, Mike Spencer, Executive Vice President of Investor Relations. Sir, you may begin. Michael Spencer: Good afternoon and thanks for [\u2026]"", ""source"": ""Yahoo""}, {""date"": ""20230306174700"", ""headline"": ""Salesforce Inc. stock underperforms Monday when compared to competitors"", ""summary"": ""Shares of Salesforce Inc. slipped 1.41% to $183.80 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P..."", ""source"": ""MarketWatch""}, {""date"": ""20230306184902"", ""headline"": ""Dow Jones Leader Salesforce, 3 Other Top Stocks To Buy And Watch"", ""summary"": ""Among the top stocks to buy and watch, Dow Jones leader Salesforce surged past a buy point after strong earnings results last week."", ""source"": ""Yahoo""}, {""date"": ""20230306223232"", ""headline"": ""Microsoft Targets Enterprise Application Players Oracle, Salesforce, SAP With Latest AI Offerings"", ""summary"": ""Microsoft Corp (NASDAQ: MSFT) launched Microsoft Dynamics 365 Copilot, a copilot in CRM and ERP that brings next-generation AI to every line of business. With Dynamics 365 Copilot, organizations empower their workers with AI tools built for sales, service, marketing, operations, and supply chain roles. Dynamics 365 Copilot exploits recent advancements in generative AI to automate these tedious tasks and unlock the real creativity of the workforce. Also Read: Microsoft\u2019s ChatGPT Powered Bing Scor"", ""source"": ""Yahoo""}, {""date"": ""20230307000958"", ""headline"": ""10 Hot Growth Stocks To Buy Now"", ""summary"": ""In this article, we take a look at the 10 hot growth stocks to buy now. If you want to see more hot growth stocks, go directly to 5 Hot Growth Stocks To Buy Now. Global stock markets fell in 2022, with the S&P 500 index declining over 19.4% by year\u2019s end. One of the main reasons [\u2026]"", ""source"": ""Yahoo""}, {""date"": ""20230307015311"", ""headline"": ""Salesforce, Inc.: Super Earnings With Big Data Tailwinds"", ""summary"": ""Salesforce reported strong financial results for Q4,FY23 as it beat revenue and earnings growth forecasts. See why CRM stock is a great long-term investment."", ""source"": ""SeekingAlpha""}, {""date"": ""20230307032400"", ""headline"": ""Salesforce Reveals New Einstein GPT AI Tools"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TipRanks""}, {""date"": ""20230307081900"", ""headline"": ""Salesforce stock rises to pace the Dow`s gainers after launching Einstein GPT generative AI tech for CRM"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}, {""date"": ""20230307083400"", ""headline"": ""Salesforce rises as it says it will incorporate generative AI"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230307084100"", ""headline"": ""Salesforce rises as it says it will incorporate generative AI, Einstein GPT"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230307090001"", ""headline"": ""Salesforce follows Microsoft in launching A.I. tools for salespeople with help from OpenAI"", ""summary"": ""Having cutting-edge technology could boost revenue, but Salesforce isn't announcing prices for its new sales, marketing and service tools yet."", ""source"": ""CNBC""}]",[]
2023-03-07,182.30177307128906,-0.0026115713573492405,D1,"[{""date"": ""20230307170150"", ""headline"": ""Salesforce Launches ChatGPT Like CRM Tech Einstein GPT, To Integrate OpenAI With Tableau, MuleSoft, Slack"", ""summary"": ""Salesforce, Inc (NYSE: CRM) launched Einstein GPT, a generative AI CRM technology that delivers AI-created content across every sales, service, marketing, commerce, and IT interaction at hyperscale. With Einstein GPT, Salesforce will transform customer experience with generative AI. Einstein GPT will infuse Salesforce's proprietary AI models with generative AI technology from an ecosystem of partners and real-time data from the Salesforce Data Cloud. With Einstein GPT, customers can connect that"", ""source"": ""Yahoo""}, {""date"": ""20230307170249"", ""headline"": ""Salesforce is joining the ChatGPT frenzy by launching an OpenAI-powered tool on Slack"", ""summary"": ""Artificial intelligence will help salespeople do their jobs."", ""source"": ""Yahoo""}, {""date"": ""20230307174700"", ""headline"": ""Salesforce Inc. stock outperforms competitors despite losses on the day"", ""summary"": ""Shares of Salesforce Inc. shed 0.26% to $183.32 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index..."", ""source"": ""MarketWatch""}, {""date"": ""20230307184700"", ""headline"": ""How Salesforce Is Striving to Make Its Sales Force More Efficient"", ""summary"": ""The business-software company is slimming teams and taking other steps to pump up its profit margins."", ""source"": ""Yahoo""}, {""date"": ""20230307194600"", ""headline"": ""Salesforce Unveils Generative AI Tools Einstein GPT"", ""summary"": ""Salesforce has been developing artificial-intelligence tools for years\u2014now it's picking up the pace, partnering with Open AI and others on generative AI."", ""source"": ""Yahoo""}, {""date"": ""20230307200658"", ""headline"": ""Salesforce CEO Marc Benioff says nobody saw the market downturn after the \u2018best year tech ever had\u2019\u2014 but now he\u2019s bracing for a recession"", ""summary"": ""It\u2019s been a stark reversal for tech companies\u2019 fortunes over the past two years, and it could get even worse."", ""source"": ""Yahoo""}, {""date"": ""20230307221254"", ""headline"": ""Tracking ValueAct Portfolio - Q4 2022 Update"", ""summary"": ""ValueAct\u00e2\u0080\u0099s 13F portfolio value decreased from $5.90B to $5.31B this quarter. Click here to see an update on the portfolio for Q4 2022."", ""source"": ""SeekingAlpha""}, {""date"": ""20230307224152"", ""headline"": ""Salesforce unveils Einstein GPT in introduction to AI investment boom"", ""summary"": ""Yahoo Finance Live\u2019s Dave Briggs and Seana Smith discuss an announcement by Salesforce that they are launching an AI tool known as 'Einstein GPT'"", ""source"": ""Yahoo""}, {""date"": ""20230307235422"", ""headline"": ""Salesforce Joins AI Push"", ""summary"": ""Cloud software firm Salesforce.com (CRM) introduced artificial intelligence (AI) technology using ChatGPT to help companies connect with customers."", ""source"": ""Yahoo""}, {""date"": ""20230308040955"", ""headline"": ""U.S. Wide-Moat Stocks On Sale - The March 2023 Heat Map"", ""summary"": ""We are only interested in those targets that are attractively valued in historical comparison. Click here for our 3-step process that focuses on wide-moat stocks."", ""source"": ""SeekingAlpha""}]","[{""date"": ""2023-03-07 08:00:00"", ""headline"": ""Salesforce Announces Einstein GPT, the World\u2019s First Generative AI for CRM"", ""description"": ""Salesforce, the global leader in CRM, today launched Einstein GPT, the world\u2019 s first generative AI CRM technology, which delivers AI-created content across every sales, service, marketing, commerce, and IT interaction, at hyperscale. With Einstein GPT, Salesforce will transform every customer experience with generative AI. Salesforce Ventures launches $250...""}]"
2023-03-08,181.93382263183594,-0.0020183590826032827,D1,"[{""date"": ""20230308162306"", ""headline"": ""Salesforce Boosts Share Repurchase By An Additional $10 Billion - Buyback Wednesdays"", ""summary"": ""Salesforce (CRM) announced an additional buyback of $10 billion last week. The buyback represented around 6% of its market cap at announcement. Click here to read more."", ""source"": ""SeekingAlpha""}, {""date"": ""20230308174700"", ""headline"": ""Salesforce Inc. stock falls Wednesday, underperforms market"", ""summary"": ""Shares of Salesforce Inc. sank 0.20% to $182.95 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230308174842"", ""headline"": ""30 Biggest SaaS Companies in the World in 2023"", ""summary"": ""In this piece, we will take a look at the 30 biggest SaaS companies in the world. For more companies, head on over to 10 Biggest SaaS Companies in the World. The software as a service (SaaS) industry is one of the hottest sectors in the technology sector right now. The growth of the Internet [\u2026]"", ""source"": ""Yahoo""}, {""date"": ""20230308182005"", ""headline"": ""Surging Earnings Estimates Signal Upside for Salesforce.com (CRM) Stock"", ""summary"": ""Salesforce.com (CRM) shares have started gaining and might continue moving higher in the near term, as indicated by solid earnings estimate revisions."", ""source"": ""Yahoo""}, {""date"": ""20230308182900"", ""headline"": ""Enterprise Tech Firms Push Further Into Generative AI"", ""summary"": ""Microsoft and Salesforce this week unveiled plans to integrate ChatGPT maker OpenAI\u2019s technology into their business-software apps."", ""source"": ""Yahoo""}, {""date"": ""20230308184505"", ""headline"": ""Salesforce.com (CRM) is an Incredible Growth Stock: 3 Reasons Why"", ""summary"": ""Salesforce.com (CRM) could produce exceptional returns because of its solid growth attributes."", ""source"": ""Yahoo""}, {""date"": ""20230308220500"", ""headline"": ""Wix Announces Changes to Board of Directors to Support New Phase of Value Creation"", ""summary"": ""Wix (Nasdaq: WIX), today announced changes to its Board of Directors. The announced changes are part of Wix's track record of regularly refreshing and enhancing its board to closely align with the changing operating environment as well as its current strategic objectives, balancing stability and expertise with change and adaptability. Additionally, these changes support Wix's continued transition to a new phase of value creation focused on product-led growth with sustained profitability and a co"", ""source"": ""Yahoo""}, {""date"": ""20230309022800"", ""headline"": ""Microsoft Is Creating Next-Gen Tech to Power the Quantum Age"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""InvestorPlace""}, {""date"": ""20230309025400"", ""headline"": ""Strive is ramping up ETFs as co-founder Vivek Ramaswamy steps away to run for U.S. president"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}, {""date"": ""20230309025500"", ""headline"": ""Phillip Securities Sticks to Their Buy Rating for Salesforce (CRM)"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TipRanks""}, {""date"": ""20230309034100"", ""headline"": ""Job cuts at Salesforce would be the first in its 19-year history as a public company"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}]","[{""date"": ""2023-03-08 16:05:00"", ""headline"": ""Wix Announces Changes to Board of Directors to Support New Phase of Value Creation"", ""description"": ""In these efforts, Wix announced the appointment of Gavin Patterson and Francesco de Mojana to Wix's Board of Directors. Wix also announced the resignation of Yuval Cohen and Roy Saar from the Board after many years of dedicated service. These changes are effective as of March 8, 2023.""}]"
2023-03-09,177.72731018066406,-0.0231211128877572,D3,"[{""date"": ""20230309174700"", ""headline"": ""Salesforce Inc. stock falls Thursday, underperforms market"", ""summary"": ""Shares of Salesforce Inc. shed 2.31% to $178.72 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230309215400"", ""headline"": ""Job cuts at Salesforce in 2023 would be first yearly workforce reduction in its 19-year history as a public company"", ""summary"": ""Salesforce's plan to cut jobs this year would mark the first yearly workforce reduction since the company went public in 2004."", ""source"": ""Yahoo""}]","[{""date"": ""2023-03-09 07:00:00"", ""headline"": ""Houseware launches with $2.1M funding to help SaaS companies laser-focus on revenue"", ""description"": ""Helping their commercial and revenues teams make better and faster decisions using their rich store of data, Houseware is today coming out of stealth with a $2.1 M seed funding round. The funding round was led by Tanglin Venture Partners with participation from GTMfund, Better Capital, and prominent angel investors from leading SaaS businesses, including...""}]"
2023-03-10,172.21807861328125,-0.030998227350554908,D4,"[{""date"": ""20230310160100"", ""headline"": ""After Disney and Salesforce, What Activists May Target Next"", ""summary"": ""Wolfe Research sees new potential targets for activist investors, including eBay, Whirlpool, Constellation Brands, and Kellogg."", ""source"": ""MarketWatch""}, {""date"": ""20230310174700"", ""headline"": ""Salesforce Inc. stock falls Friday, underperforms market"", ""summary"": ""Shares of Salesforce Inc. slipped 3.10% to $173.18 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230310183300"", ""headline"": ""Top Companies for Employee Engagement and Development"", ""summary"": ""The Management Top 250 ranking, developed by the Drucker Institute, measures corporate effectiveness by examining performance in customer satisfaction, employee engagement and development, innovation, social responsibility and financial strength.  Microsoft  has the highest overall rank of the top 10 Management Top 250 companies for employee engagement and development, at No. 1, followed by Nvidia at No. 6."", ""source"": ""Yahoo""}, {""date"": ""20230310221000"", ""headline"": ""Marc Benioff Is Fighting to Put Salesforce Back on Top. The Ultimate Salesman Has to Learn a New Game."", ""summary"": ""As Salesforce growth slows, the pioneering CEO has a new sales pitch: making money. The stock still has come catching up to do."", ""source"": ""Yahoo""}, {""date"": ""20230310222939"", ""headline"": ""Retail, layoffs, Big Tech \u2014 The biggest takeaways from earnings season"", ""summary"": ""The Yahoo Finance Live team discusses the biggest takeaways from the first earnings season of 2023."", ""source"": ""Yahoo""}, {""date"": ""20230311010234"", ""headline"": ""Earnings season report card: Who were the big winners & losers, top picks in A.I. and retail"", ""summary"": ""With the end of earnings season is in sight, Yahoo Finance Live's \""After the Quarter\"" special breaks down some of the top themes of the quarter. ChatGPT's success has a lot of companies, including Alphabet (GOOGL) and Salesforce (CRM), jumping on the artificial intelligence bandwagon. Click here to see what Will Summerlin of Ark Invest's top A.I. picks are. We also heard a lot about the struggling consumer from retailers like Macy's (M), Lowe's (LOW), and Best Buy (BBY). To check out Jefferies' Corey Tarlow's top picks in the retail space, click here. Be sure to check out Josh Schafer's superlatives (Who was the life of the party? Who was the class clown?) and Alexandra Canal's list of spiciest earnings calls. Key video moments 00:00:00 Biggest takeaways 00:05:30 Earnings season scorecard 00:08:20 Earnings season winners & losers 00:11:44 Earnings superlatives: Life of the party 00:14:20 Earnings theme: A.I. 00:18:47 A.I. winners & losers 00:20:00 Earnings superlatives: Class clown 00:22:33 Earnings theme: Retail winners & losers 00:26:44 Retail stock battle 00:30:18 Earnings superlatives: Most likely to succeed 00:31:57 Earnings theme: Tech layoffs 00:34:36 Earnings superlatives: Most changed 00:36:55 Spiciest earnings call moments 00:42:15 Earnings superlatives: Class couple 00:44:51 Earnings season vibe check"", ""source"": ""Yahoo""}, {""date"": ""20230311022000"", ""headline"": ""Keep These 3 Stocks On Your Buy List After The Market Selloff"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TalkMarkets""}, {""date"": ""20230311110000"", ""headline"": ""Stocks To Watch: Eyes On CPI Nail-Biter, SVB Blowback And Earnings From FedEx, XPeng & Dollar General"", ""summary"": ""Get ahead of the market by subscribing to Seeking Alpha's Stocks to Watch, a preview of key events scheduled for the coming week."", ""source"": ""SeekingAlpha""}, {""date"": ""20230311110001"", ""headline"": ""Why ChatGPT and AI are taking over the cold call, according to Salesforce leader"", ""summary"": ""Generative AI is moving further into the enterprise as ChatGPT-like features are helping salespeople send emails and help customers."", ""source"": ""CNBC""}, {""date"": ""20230312042900"", ""headline"": ""Even with mounting tech layoffs, the U.S. added jobs in February \ufffd\ufffd\ufffd and wealthy consumers keep spending"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}, {""date"": ""20230312075500"", ""headline"": ""Salesforce`s New Strategy: Delivering Growth While Reducing Costs"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TalkMarkets""}, {""date"": ""20230312102014"", ""headline"": ""Top analysts are bullish on these five stocks in uncertain times"", ""summary"": ""TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, including Snowflake and Salesforce."", ""source"": ""CNBC""}, {""date"": ""20230312124300"", ""headline"": ""Tracking David Tepper`s Appaloosa Management Portfolio - Q4 2022 Update"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230313014142"", ""headline"": ""Tracking David Tepper's Appaloosa Management Portfolio - Q4 2022 Update"", ""summary"": ""David Tepper's 13F portfolio value decreased from $1.36B to $1.35B this quarter. Click here for a detailed analysis."", ""source"": ""SeekingAlpha""}, {""date"": ""20230313072200"", ""headline"": ""Carl Icahn Takes Aim at Illumina Over Grail Deal"", ""summary"": ""Carl Icahn said in a letter to Illumina shareholders that he plans to nominate three people to the biotech's board."", ""source"": ""MarketWatch""}]",[]
2023-03-13,174.53512573242188,0.013454145684342445,U2,"[{""date"": ""20230313174700"", ""headline"": ""Salesforce Inc. stock rises Monday, outperforms market"", ""summary"": ""Shares of Salesforce Inc. advanced 1.35% to $175.51 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230314031000"", ""headline"": ""American Express, Salesforce share gains contribute to Dow`s 75-point climb"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}]",[]
2023-03-14,181.87416076660156,0.04204904315611002,U5,"[{""date"": ""20230314160900"", ""headline"": ""American Express, Salesforce share gains contribute to Dow's 75-point climb"", ""summary"": ""Powered by positive gains for shares of American Express and Salesforce, the Dow Jones Industrial Average is climbing Tuesday afternoon. Shares of American..."", ""source"": ""MarketWatch""}, {""date"": ""20230314174700"", ""headline"": ""Salesforce Inc. stock outperforms competitors on strong trading day"", ""summary"": ""Shares of Salesforce Inc. rallied 4.20% to $182.89 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P..."", ""source"": ""MarketWatch""}, {""date"": ""20230315050800"", ""headline"": ""3 Hot Stocks for Tomorrow: Thursday Predictions for ADBE, DG, MSFT"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""InvestorPlace""}]",[]
2023-03-15,181.89404296875,0.00010931845438966192,U1,"[{""date"": ""20230315174700"", ""headline"": ""Salesforce Inc. stock outperforms market on strong trading day"", ""summary"": ""Shares of Salesforce Inc. inched 0.01% higher to $182.91 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the..."", ""source"": ""MarketWatch""}, {""date"": ""20230315182852"", ""headline"": ""IBD 50 Stocks To Watch: Cloud Stock Salesforce Back In Buy Zone, Rolls Out AI GPT Tool"", ""summary"": ""Cloud stock Salesforce is back in the buy zone after posting 100% EPS growth in its recent earnings report. Shares are up 36% this year."", ""source"": ""Yahoo""}, {""date"": ""20230315224445"", ""headline"": ""Salesforce Taps Into NFTs Through Suite of New Web3 Products"", ""summary"": ""The cloud services giant is helping companies integrate NFTs to deepen their relationships with customers."", ""source"": ""Yahoo""}, {""date"": ""20230316020251"", ""headline"": ""Dow Jones Futures Rise; Nasdaq Ekes Out Gain As Microsoft, These Giants Stand Tall"", ""summary"": ""The Nasdaq eked out a gain with Microsoft and tech titans rallying even as Credit Suisse added to market strains."", ""source"": ""Yahoo""}, {""date"": ""20230316031100"", ""headline"": ""Adobe: Listen To Terry Smith, It`s A Hold (For Now)"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230316044800"", ""headline"": ""Salesforce Inc. stock rises Thursday, outperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""MarketWatch""}, {""date"": ""20230316083000"", ""headline"": ""Can Salesforce Stock Recover To $200 In 2023?"", ""summary"": ""Salesforce has increased its revenue substantially over the years, mainly via acquisitions. Read more to find out if CRM stock can recover to $200 in 2023."", ""source"": ""SeekingAlpha""}]",[]
2023-03-16,186.25965881347656,0.024000873109828014,U3,"[{""date"": ""20230316160633"", ""headline"": ""Adobe: Listen To Terry Smith, It's A Hold (For Now)"", ""summary"": ""Adobe operates in a unique segment of the software sector and is the leader in graphics and creativity platforms. Click here for my review of ADBE earnings."", ""source"": ""SeekingAlpha""}, {""date"": ""20230316212608"", ""headline"": ""Top Research Reports for Nike, Salesforce & Zoetis"", ""summary"": ""Today's Research Daily features new research reports on 16 major stocks, including NIKE, Inc. (NKE), Salesforce, Inc. (CRM) and Zoetis Inc. (ZTS)."", ""source"": ""Yahoo""}, {""date"": ""20230317065600"", ""headline"": ""Cloud Stocks: Analysis Of Veeva CRM`s Split From Salesforce"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TalkMarkets""}, {""date"": ""20230317070405"", ""headline"": ""XNTK: Technology Dashboard For March"", ""summary"": ""Semiconductors are the only technology industry with attractive value and quality scores. Find out why XNTK is a Hold."", ""source"": ""SeekingAlpha""}]",[]
2023-03-17,183.82327270507812,-0.013080589344568017,D2,"[{""date"": ""20230317174700"", ""headline"": ""Salesforce Inc. stock falls Friday, underperforms market"", ""summary"": ""Shares of Salesforce Inc. slipped 1.31% to $184.85 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230317235839"", ""headline"": ""Polygon Partners With Salesforce for NFT-Based Loyalty Program"", ""summary"": ""Salesforce partnership with the blockchain platform marks another major company\u2019s investment into customer engagement initiatives using Web3 technologies."", ""source"": ""Yahoo""}, {""date"": ""20230318030000"", ""headline"": ""Tap Into Large-Cap Tech Strength With These 3 Stocks"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TalkMarkets""}, {""date"": ""20230318052012"", ""headline"": ""NFJ: Non-Leveraged Hybrid Fund At A Wide Discount"", ""summary"": ""The Virtus Dividend Interest & Premium Strategy Fund primarily invests in equity investments but also incorporates convertible securities. See our take on NFJ here."", ""source"": ""SeekingAlpha""}, {""date"": ""20230318125900"", ""headline"": ""Adobe: Embracing AI In Digital Design"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230319024800"", ""headline"": ""ServiceNow: Great Company With High-Growth Potential"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230319061800"", ""headline"": ""The Tao Of The Dow, Simple Self-Indexing Strategy"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230319110200"", ""headline"": ""3 Must-Buy Stocks if the Market Revisits 2022`s Low"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""InvestorPlace""}, {""date"": ""20230320023800"", ""headline"": ""Do strong earnings from Adobe make the stock a buy?"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}, {""date"": ""20230320033100"", ""headline"": ""Cloudy Earnings: 2 Cloud Stocks Taking Different Paths Post-Earnings"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TipRanks""}]",[]
2023-03-20,184.22103881835938,0.0021638506780337075,U1,"[{""date"": ""20230320161500"", ""headline"": ""Why The SVB Collapse Is Positive For Industrial Technology"", ""summary"": ""The SVB collapse rattled markets. In this report, we dive deeper into why we believe this is a systematic problem and why it creates a positive set-up for industrial technology."", ""source"": ""SeekingAlpha""}, {""date"": ""20230320174700"", ""headline"": ""Salesforce Inc. stock rises Monday, still underperforms market"", ""summary"": ""Shares of Salesforce Inc. inched 0.22% higher to $185.25 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P..."", ""source"": ""MarketWatch""}, {""date"": ""20230321075300"", ""headline"": ""Fed Faces Toughest Test Yet\u2014Reducing Inflation Without Breaking the Banks"", ""summary"": ""More Amazon job cuts, cryptocurrencies on the rise, and other news to start your day."", ""source"": ""MarketWatch""}]",[]
2023-03-21,187.63198852539062,0.018515527482148242,U2,"[{""date"": ""20230321174700"", ""headline"": ""Salesforce Inc. stock outperforms market on strong trading day"", ""summary"": ""Shares of Salesforce Inc. rose 1.85% to $188.68 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}, {""date"": ""20230321180040"", ""headline"": ""Bill Gates: There will be AI that does 'everything that a human brain can'"", ""summary"": ""A big voice in tech weighs in on the AI debate."", ""source"": ""Yahoo""}, {""date"": ""20230321214445"", ""headline"": ""Best Stock to Buy: Amazon vs. Salesforce"", ""summary"": ""Amazon (NASDAQ: AMZN) and Salesforce (NYSE: CRM) have been growing revenue robustly for nearly two decades. Surprisingly, they are experiencing a major slowdown as world economies have reopened. This video will answer which one of these growth stocks is the best one to buy now."", ""source"": ""Yahoo""}, {""date"": ""20230322020900"", ""headline"": ""Big Tech Layoffs: Are There More Job Cuts To Come?"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""TalkMarkets""}]",[]
2023-03-22,185.4740447998047,-0.011500937247136411,D2,"[{""date"": ""20230322171738"", ""headline"": ""10 Best Blue Chip Stocks to Buy According to Hedge Funds"", ""summary"": ""In this article, we take a look at 10 best blue chip stocks to buy according to hedge funds. If you want to see more best blue chip stocks to buy according to hedge funds, go directly to 5 Best Blue Chip Stocks to Buy According to Hedge Funds. The market is more uncertain than [\u2026]"", ""source"": ""Yahoo""}, {""date"": ""20230322174700"", ""headline"": ""Salesforce Inc. stock falls Wednesday, still outperforms market"", ""summary"": ""Shares of Salesforce Inc. shed 1.15% to $186.51 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..."", ""source"": ""MarketWatch""}]",[]
2023-03-23,186.39889526367188,0.004986414486541468,U1,"[{""date"": ""20230323174700"", ""headline"": ""Salesforce Inc. stock outperforms market on strong trading day"", ""summary"": ""Shares of Salesforce Inc. inched 0.50% higher to $187.44 Thursday, on what proved to be an all-around favorable trading session for the stock market, with..."", ""source"": ""MarketWatch""}, {""date"": ""20230323203406"", ""headline"": ""Salesforce: Risks Looming on the Horizon"", ""summary"": ""The company's dominant market position may come under threat in the coming years"", ""source"": ""Yahoo""}, {""date"": ""20230324044400"", ""headline"": ""Datadog stock slips as enterprise software names end mixed"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results."", ""source"": ""Seeking Alpha""}]",[]
